index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32661660.870666, 0, 2023-02-03 15:43:06, input/dist17, 130.296973, 0.002464, 31.447352, 98.845435, 249242730.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32661660.870666, 1, 2023-02-03 15:43:06, input/dist17, 130.296898, 0.004507, 130.292189, 0.000195, 1002203574.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
32661667.363220, 0, 2023-02-03 15:43:21, input/dist17, 41.402781, 0.001711, 41.397395, 0.001089, 324621252.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32661741.115379, 0, 2023-02-03 15:43:42, input/dist17, 74.694516, 0.000672, 26.439697, 48.251805, 213398802.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32661741.115379, 1, 2023-02-03 15:43:42, input/dist17, 74.694467, 0.003306, 46.832415, 27.858740, 371861429.000000, 318.000000, 4041002160308052079180620867857022976.000000, 0, 0
32661741.115379, 2, 2023-02-03 15:43:42, input/dist17, 74.694791, 0.003352, 23.756591, 50.934841, 186635762.000000, 326.000000, 4041012071702161025841366822394265600.000000, 0, 0
32661741.115379, 3, 2023-02-03 15:43:42, input/dist17, 74.694836, 0.003376, 45.494498, 29.196945, 365447551.000000, 306.000000, 4041004011415090574653515924963852288.000000, 0, 0
32661741.115379, 4, 2023-02-03 15:43:42, input/dist17, 74.694529, 0.003282, 74.190396, 0.500842, 591869922.000000, 312.000000, 4041014150401170559630064955020017664.000000, 0, 0
32661741.115379, 5, 2023-02-03 15:43:42, input/dist17, 74.694720, 0.003288, 74.690856, 0.000568, 580092332.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
32661741.115379, 6, 2023-02-03 15:43:42, input/dist17, 74.694671, 0.003284, 72.531066, 2.160314, 597755097.000000, 323.000000, 4041007120316022393313267431289913344.000000, 0, 0
32661741.115379, 7, 2023-02-03 15:43:42, input/dist17, 74.694728, 0.003289, 48.461436, 26.229997, 332615004.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
32661670.281784, 0, 2023-02-03 15:44:31, input/dist17, 88.361535, 0.000763, 32.218381, 56.139342, 234863492.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32661670.281784, 1, 2023-02-03 15:44:31, input/dist17, 88.361773, 0.004122, 88.357361, 0.000283, 681517344.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
32661670.281784, 2, 2023-02-03 15:44:31, input/dist17, 88.361885, 0.004135, 82.669672, 5.688070, 635400635.000000, 323.000000, 4041007120316022393313267431289913344.000000, 0, 0
32661670.281784, 3, 2023-02-03 15:44:31, input/dist17, 88.362187, 0.004123, 74.412181, 13.945876, 582230475.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
32661668.311733, 0, 2023-02-03 15:44:55, input/dist17, 42.143418, 0.000942, 42.139613, 0.000080, 324621252.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32661776.165438, 0, 2023-02-03 15:46:27, input/dist17, 41.385598, 0.001160, 41.382194, 0.000063, 324621252.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32661862.441182, 0, 2023-02-03 15:46:58, input/dist17, 74.112163, 0.000845, 29.942106, 44.167620, 213398802.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32661862.441182, 1, 2023-02-03 15:46:58, input/dist17, 74.112713, 0.002783, 53.461940, 20.647962, 371861429.000000, 318.000000, 4041002160308052079180620867857022976.000000, 0, 0
32661862.441182, 2, 2023-02-03 15:46:58, input/dist17, 74.112588, 0.002803, 24.340212, 49.769564, 186635762.000000, 326.000000, 4041012071702161025841366822394265600.000000, 0, 0
