index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
35202182.874909, 3, 2023-02-04 23:55:49, input/dist17, 24.526441, 0.064838, 12.963300, 11.498300, 109938147.000000, 274.000000, 4041207160217099735686501985226326016.000000, 0, 0
35202182.874909, 4, 2023-02-04 23:55:49, input/dist17, 24.526427, 0.064836, 16.993299, 7.468290, 142231171.000000, 260.000000, 4041207170216030742389442496316833792.000000, 0, 0
35202182.874909, 5, 2023-02-04 23:55:49, input/dist17, 24.526412, 0.064840, 17.535873, 6.925697, 147225529.000000, 311.000000, 4041217011004141783227440339626229760.000000, 0, 0
35202182.874909, 6, 2023-02-04 23:55:49, input/dist17, 24.526434, 0.064839, 20.470896, 3.990696, 168253464.000000, 297.000000, 4041217020716030826818873770870046720.000000, 0, 0
35202182.874909, 7, 2023-02-04 23:55:49, input/dist17, 24.526423, 0.064840, 20.669960, 3.791620, 174424192.000000, 310.000000, 4041208031602071704677108638977884160.000000, 0, 0
35202182.874909, 8, 2023-02-04 23:55:49, input/dist17, 24.526355, 0.064836, 8.658878, 15.802640, 73172143.000000, 284.000000, 4041202160717099497058883681686388736.000000, 0, 0
35202182.874909, 9, 2023-02-04 23:55:49, input/dist17, 24.526401, 0.064839, 16.357090, 8.104470, 139685879.000000, 287.000000, 4041202170716030503761824192776896512.000000, 0, 0
35202182.874909, 10, 2023-02-04 23:55:49, input/dist17, 24.526403, 0.064842, 18.842668, 5.618891, 157138127.000000, 303.000000, 4041207011004141833996883042678865920.000000, 0, 0
35202182.874909, 11, 2023-02-04 23:55:49, input/dist17, 24.526402, 0.064835, 20.285262, 4.176304, 177361832.000000, 274.000000, 4041207021617099723226569890091499520.000000, 0, 0
35202182.874909, 12, 2023-02-04 23:55:49, input/dist17, 24.526432, 0.064843, 16.581955, 7.879630, 143981635.000000, 277.000000, 4041207031602170584302287992479809536.000000, 0, 0
35202182.874909, 13, 2023-02-04 23:55:49, input/dist17, 24.526371, 0.064849, 12.492830, 11.968690, 105128381.000000, 304.000000, 4041203050609111895603942298937720832.000000, 0, 0
35202182.874909, 14, 2023-02-04 23:55:49, input/dist17, 24.526403, 0.064847, 13.481616, 10.979937, 112152847.000000, 300.000000, 4041217100104141664745437323918835712.000000, 0, 0
35202182.874909, 15, 2023-02-04 23:55:49, input/dist17, 24.526503, 0.064853, 12.738312, 11.723336, 107836007.000000, 293.000000, 4041203071702160941588726732147392512.000000, 0, 0
35202182.874909, 16, 2023-02-04 23:55:49, input/dist17, 24.526363, 0.064851, 10.344424, 14.117086, 70983064.000000, 283.000000, 4041207080513110984312408581244715008.000000, 0, 0
35202182.874909, 17, 2023-02-04 23:55:49, input/dist17, 24.526387, 0.064852, 14.165280, 10.296251, 118770433.000000, 297.000000, 4041216080513110643472004969144516608.000000, 0, 0
35202182.874909, 18, 2023-02-04 23:55:49, input/dist17, 24.526390, 0.064845, 8.057847, 16.403696, 65881281.000000, 288.000000, 4041207100104141715514880026971471872.000000, 0, 0
35202182.874909, 19, 2023-02-04 23:55:49, input/dist17, 24.526398, 0.064853, 11.759626, 12.701917, 95035345.000000, 298.000000, 4041203110906130052403512266452893696.000000, 0, 0
32783578.151485, 0, 2023-02-04 23:47:07, input/dist17, 48.452313, 0.000022, 47.070183, 1.379845, 390248441.000000, 324.000000, 4040901100414150690673339263608684544.000000, 0, 0
32783578.151485, 1, 2023-02-04 23:47:07, input/dist17, 48.503853, 0.053688, 35.229579, 13.220584, 282983377.000000, 323.000000, 4040902160308051996579237539677732864.000000, 0, 0
32783578.151485, 2, 2023-02-04 23:47:07, input/dist17, 48.503990, 0.053686, 17.167827, 31.282475, 136600420.000000, 303.000000, 4040903160212072549069114344579530752.000000, 0, 0
32783578.151485, 3, 2023-02-04 23:47:07, input/dist17, 48.504016, 0.053689, 42.675570, 5.774756, 350733957.000000, 308.000000, 4040904141506110985636084507379499008.000000, 0, 0
32783578.151485, 4, 2023-02-04 23:47:07, input/dist17, 48.503855, 0.053690, 36.230948, 12.219216, 286082888.000000, 301.000000, 4040905131106151004320711046732972032.000000, 0, 0
32783578.151485, 5, 2023-02-04 23:47:07, input/dist17, 48.503898, 0.053689, 46.307979, 2.142228, 370318352.000000, 287.000000, 4040906111305080917651555506355961856.000000, 0, 0
32783578.151485, 6, 2023-02-04 23:47:07, input/dist17, 48.503861, 0.053688, 48.450083, 0.000088, 405150962.000000, 341.000000, 4040907120316022310711884103110623232.000000, 0, 0
32783578.151485, 7, 2023-02-04 23:47:07, input/dist17, 48.503975, 0.053691, 25.826641, 22.623643, 204377140.000000, 307.000000, 4040908051311062770746841326665334784.000000, 0, 0
32783578.151485, 8, 2023-02-04 23:47:07, input/dist17, 48.503958, 0.053689, 8.765819, 39.684449, 68817769.000000, 323.000000, 4040910010414150648389244866982313984.000000, 0, 0
32783578.151485, 9, 2023-02-04 23:47:07, input/dist17, 48.503752, 0.053689, 40.449381, 8.000681, 323041363.000000, 291.000000, 4040911061514041019837737630114512896.000000, 0, 0
32783578.151485, 10, 2023-02-04 23:47:07, input/dist17, 48.503844, 0.053687, 15.561915, 32.888241, 125866891.000000, 338.000000, 4040912071702160943239983494214975488.000000, 0, 0
32783578.151485, 11, 2023-02-04 23:47:07, input/dist17, 48.503793, 0.053689, 37.900757, 10.549346, 296544622.000000, 303.000000, 4040913050817072220723911253739700224.000000, 0, 0
32783578.151485, 12, 2023-02-04 23:47:07, input/dist17, 48.503794, 0.053690, 43.997092, 4.453011, 361701125.000000, 310.000000, 4040914150401101412418869658279477248.000000, 0, 0
32783578.151485, 13, 2023-02-04 23:47:07, input/dist17, 48.503725, 0.053692, 39.556916, 8.893116, 322855616.000000, 298.000000, 4040915140401101670074330440301281280.000000, 0, 0
32783578.151485, 14, 2023-02-04 23:47:07, input/dist17, 48.503853, 0.053688, 28.963081, 19.487082, 233924477.000000, 324.000000, 4040916020308052061980826335749079040.000000, 0, 0
32783578.151485, 15, 2023-02-04 23:47:07, input/dist17, 48.503776, 0.053689, 23.095445, 25.354639, 187605352.000000, 319.000000, 4040917071202161181867601797754912768.000000, 0, 0
35202220.565877, 0, 2023-02-04 23:56:27, input/dist17, 37.631150, 0.000019, 25.635011, 11.993619, 216403507.000000, 302.000000, 4041303120717021821022260061664182272.000000, 0, 0
35202220.565877, 1, 2023-02-04 23:56:27, input/dist17, 37.690907, 0.062295, 24.634571, 12.994040, 202177209.000000, 314.000000, 4041305021603081471077443217064460288.000000, 0, 0
35202220.565877, 2, 2023-02-04 23:56:27, input/dist17, 37.690946, 0.062289, 32.525147, 5.103509, 272427939.000000, 303.000000, 4041305031602120501913679371289231360.000000, 0, 0
35202220.565877, 3, 2023-02-04 23:56:27, input/dist17, 37.690918, 0.062292, 21.097514, 16.531111, 175303626.000000, 296.000000, 4041303160212072289178837298591039488.000000, 0, 0
35202220.565877, 4, 2023-02-04 23:56:27, input/dist17, 37.690906, 0.062294, 31.919472, 5.709139, 265081440.000000, 296.000000, 4041305061109151581421796771097477120.000000, 0, 0
35202220.565877, 5, 2023-02-04 23:56:27, input/dist17, 37.690875, 0.062297, 32.530633, 5.097944, 276939932.000000, 307.000000, 4041309061105080881205786055702216704.000000, 0, 0
