index_time, rank, date-time, dist file, total_computing_time (s), sending_time (s), BaB_computing_time (s), gathering_time (s), count_BaB, best_bound, best_path, MODE_SEND, MODE_GATHER
32683203.342316, 3, 2023-02-03 21:47:17, input/dist17, 53.147376, 0.005512, 39.165971, 13.975584, 314143852.000000, 306.000000, 4041004011415090574653515924963852288.000000, 0, 0
32683203.342316, 4, 2023-02-03 21:47:17, input/dist17, 53.147284, 0.005481, 37.210545, 15.931008, 293956139.000000, 327.000000, 4041005131106091467045248145641439232.000000, 0, 0
32683203.342316, 5, 2023-02-03 21:47:17, input/dist17, 53.147625, 0.005471, 38.555905, 14.585971, 303794157.000000, 332.000000, 4041006091113051215058337686219653120.000000, 0, 0
32683203.342316, 6, 2023-02-03 21:47:17, input/dist17, 53.147517, 0.005466, 53.141490, 0.000294, 443939332.000000, 323.000000, 4041007120316022393313267431289913344.000000, 0, 0
32683203.342316, 7, 2023-02-03 21:47:17, input/dist17, 53.147597, 0.005509, 30.730686, 22.411132, 201110571.000000, 317.000000, 4041008051311062263052414296138973184.000000, 0, 0
32683203.342316, 8, 2023-02-03 21:47:17, input/dist17, 53.147493, 0.005457, 40.428927, 12.712783, 320290010.000000, 336.000000, 4041009061113051397728909673579413504.000000, 0, 0
32683203.342316, 9, 2023-02-03 21:47:17, input/dist17, 53.147037, 0.005227, 44.952881, 8.188920, 299756459.000000, 336.000000, 4041011060915141140348626813002448896.000000, 0, 0
32683203.342316, 10, 2023-02-03 21:47:17, input/dist17, 53.147419, 0.005467, 15.985928, 37.155750, 120066556.000000, 326.000000, 4041012071702161025841366822394265600.000000, 0, 0
32683203.342316, 11, 2023-02-03 21:47:17, input/dist17, 53.147496, 0.005465, 36.818131, 16.323580, 289629277.000000, 335.000000, 4041013051106091757401503325698916352.000000, 0, 0
32683203.342316, 12, 2023-02-03 21:47:17, input/dist17, 53.147597, 0.005465, 41.752216, 11.389635, 340643029.000000, 312.000000, 4041014150401170559630064955020017664.000000, 0, 0
32683203.342316, 13, 2023-02-03 21:47:17, input/dist17, 53.147377, 0.005465, 39.677495, 13.464101, 321880936.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
32683203.342316, 14, 2023-02-03 21:47:17, input/dist17, 53.146726, 0.005198, 27.492910, 25.648610, 221077944.000000, 324.000000, 4041016020308052144582209663928369152.000000, 0, 0
32683203.342316, 15, 2023-02-03 21:47:17, input/dist17, 53.147606, 0.005447, 19.166377, 33.975498, 153873127.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
32689763.409059, 0, 2023-02-03 22:07:02, input/dist5, 0.005707, 0.003763, 0.000009, 0.000723, 11.000000, 148.000000, 4040102030504.000000, 0, 0
32689763.409059, 1, 2023-02-03 22:07:02, input/dist5, 0.006056, 0.005339, 0.000006, 0.000701, 10.000000, 167.000000, 4040103020504.000000, 0, 0
32689763.409059, 2, 2023-02-03 22:07:02, input/dist5, 0.005426, 0.004680, 0.000008, 0.000720, 12.000000, 115.000000, 4040104050203.000000, 0, 0
32689763.409059, 3, 2023-02-03 22:07:02, input/dist5, 0.005389, 0.004671, 0.000007, 0.000705, 13.000000, 159.000000, 4040105040203.000000, 0, 0
32689822.370655, 0, 2023-02-03 22:07:10, input/dist15, 3.921545, 0.000993, 1.150128, 2.767166, 11111221.000000, 237.000000, 404100104141509081971682214674432.000000, 0, 0
32689822.370655, 1, 2023-02-03 22:07:10, input/dist15, 3.922103, 0.004811, 3.916891, 0.000392, 37590499.000000, 297.000000, 404101514010406052902486761537536.000000, 0, 0
32689822.370655, 2, 2023-02-03 22:07:10, input/dist15, 3.922136, 0.004832, 2.499468, 1.417829, 24659655.000000, 295.000000, 404100712020308053790332804923392.000000, 0, 0
32689822.370655, 3, 2023-02-03 22:07:10, input/dist15, 3.922121, 0.004842, 1.863026, 2.054244, 17862213.000000, 283.000000, 404100401141509087671895013195776.000000, 0, 0
32683256.875675, 0, 2023-02-03 21:48:35, input/dist5, 0.005928, 0.001339, 0.000012, 0.001616, 4.000000, 115.000000, 4040104050203.000000, 0, 0
32683256.875675, 1, 2023-02-03 21:48:35, input/dist5, 0.005639, 0.004036, 0.000010, 0.001587, 4.000000, 118.000000, 4040104050302.000000, 0, 0
32683256.875675, 2, 2023-02-03 21:48:35, input/dist5, 0.005986, 0.004386, 0.000010, 0.001583, 4.000000, 171.000000, 4040105020304.000000, 0, 0
32683256.875675, 3, 2023-02-03 21:48:35, input/dist5, 0.006267, 0.004640, 0.000009, 0.001612, 3.000000, 169.000000, 4040102040503.000000, 0, 0
32683256.875675, 4, 2023-02-03 21:48:35, input/dist5, 0.006234, 0.004629, 0.000010, 0.001589, 4.000000, 161.000000, 4040105030204.000000, 0, 0
32683256.875675, 5, 2023-02-03 21:48:35, input/dist5, 0.006615, 0.004983, 0.000009, 0.001613, 3.000000, 179.000000, 4040102050403.000000, 0, 0
32683256.875675, 6, 2023-02-03 21:48:35, input/dist5, 0.006616, 0.005006, 0.000010, 0.001590, 4.000000, 159.000000, 4040105040203.000000, 0, 0
32683256.875675, 7, 2023-02-03 21:48:35, input/dist5, 0.006256, 0.004653, 0.000010, 0.001586, 3.000000, 167.000000, 4040103020504.000000, 0, 0
32683256.875675, 8, 2023-02-03 21:48:35, input/dist5, 0.006610, 0.004992, 0.000011, 0.001600, 2.000000, 221.000000, 4040103040205.000000, 0, 0
32683256.875675, 9, 2023-02-03 21:48:35, input/dist5, 0.006642, 0.005022, 0.000009, 0.001602, 2.000000, 201.000000, 4040103040502.000000, 0, 0
32683256.875675, 10, 2023-02-03 21:48:35, input/dist5, 0.006602, 0.004985, 0.000009, 0.001601, 2.000000, 190.000000, 4040103050204.000000, 0, 0
32683256.875675, 11, 2023-02-03 21:48:35, input/dist5, 0.006311, 0.004696, 0.000009, 0.001599, 2.000000, 191.000000, 4040103050402.000000, 0, 0
32683256.875675, 12, 2023-02-03 21:48:35, input/dist5, 0.005375, 0.003758, 0.000009, 0.001600, 2.000000, 138.000000, 4040104020305.000000, 0, 0
32683256.875675, 13, 2023-02-03 21:48:35, input/dist5, 0.006594, 0.004973, 0.000009, 0.001605, 2.000000, 138.000000, 4040104020503.000000, 0, 0
32683256.875675, 14, 2023-02-03 21:48:35, input/dist5, 0.006041, 0.004423, 0.000009, 0.001602, 2.000000, 148.000000, 4040104030205.000000, 0, 0
32683256.875675, 15, 2023-02-03 21:48:35, input/dist5, 0.005911, 0.004281, 0.000010, 0.001613, 2.000000, 151.000000, 4040104030502.000000, 0, 0
32683413.737929, 0, 2023-02-03 21:48:43, input/dist15, 2.313589, 0.014380, 0.760721, 1.536481, 6427754.000000, 290.000000, 404100102071203108290366558699520.000000, 0, 0
32683413.737929, 1, 2023-02-03 21:48:43, input/dist15, 2.313831, 0.016634, 0.844555, 1.452634, 7051230.000000, 300.000000, 404100103120702077556832478429184.000000, 0, 0
32683413.737929, 2, 2023-02-03 21:48:43, input/dist15, 2.313788, 0.016616, 0.621591, 1.675575, 4937201.000000, 237.000000, 404100104141509081971682214674432.000000, 0, 0
32683413.737929, 3, 2023-02-03 21:48:43, input/dist15, 2.313829, 0.016673, 0.714072, 1.583074, 5917833.000000, 282.000000, 404100105131106068911260375711744.000000, 0, 0
32683413.737929, 4, 2023-02-03 21:48:43, input/dist15, 2.313822, 0.016669, 0.575736, 1.721410, 4767872.000000, 283.000000, 404100106041415130769550873722880.000000, 0, 0
32683413.737929, 5, 2023-02-03 21:48:43, input/dist15, 2.313822, 0.016628, 0.765597, 1.531587, 6851484.000000, 286.000000, 404100107120203206169425285742592.000000, 0, 0
32683413.737929, 6, 2023-02-03 21:48:43, input/dist15, 2.313775, 0.016617, 0.372813, 1.924339, 3074530.000000, 280.000000, 404100108041415086408812545966080.000000, 0, 0
32683413.737929, 7, 2023-02-03 21:48:43, input/dist15, 2.313808, 0.016641, 0.664460, 1.632700, 5570254.000000, 283.000000, 404100401141509087671895013195776.000000, 0, 0
32683413.737929, 8, 2023-02-03 21:48:43, input/dist15, 2.313828, 0.016652, 0.882914, 1.414254, 7576520.000000, 290.000000, 404100111060915137879858055479296.000000, 0, 0
32683413.737929, 9, 2023-02-03 21:48:43, input/dist15, 2.313808, 0.016629, 0.489787, 1.807384, 4043515.000000, 295.000000, 404100112070203159426992707731456.000000, 0, 0
32683413.737929, 10, 2023-02-03 21:48:43, input/dist15, 2.312562, 0.015408, 0.554627, 1.742520, 4598832.000000, 289.000000, 404100113051106109415518711578624.000000, 0, 0
32683413.737929, 11, 2023-02-03 21:48:43, input/dist15, 2.313868, 0.016665, 0.406510, 1.890655, 3617382.000000, 249.000000, 404100114041509132602005134508032.000000, 0, 0
32683413.737929, 12, 2023-02-03 21:48:43, input/dist15, 2.313793, 0.016608, 0.462448, 1.834730, 4064078.000000, 252.000000, 404100115140406032539667943915520.000000, 0, 0
32683413.737929, 13, 2023-02-03 21:48:43, input/dist15, 2.313863, 0.016682, 1.789724, 0.507424, 14932834.000000, 318.000000, 404100803120702043681135918055424.000000, 0, 0
32683413.737929, 14, 2023-02-03 21:48:43, input/dist15, 2.313785, 0.016615, 1.320353, 0.976809, 11710168.000000, 314.000000, 404100513110609243895807652921344.000000, 0, 0
32683413.737929, 15, 2023-02-03 21:48:43, input/dist15, 2.313869, 0.016703, 2.296905, 0.000223, 21666938.000000, 294.000000, 404101404011509100434430099456000.000000, 0, 0
32689935.477274, 0, 2023-02-03 22:08:34, input/dist17, 78.631940, 0.002408, 30.492309, 48.135009, 234863492.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32689935.477274, 1, 2023-02-03 22:08:34, input/dist17, 78.632228, 0.004955, 78.627114, 0.000154, 681517344.000000, 312.000000, 4041015140401170817285525737041821696.000000, 0, 0
32689935.477274, 2, 2023-02-03 22:08:34, input/dist17, 78.632123, 0.004835, 71.448861, 7.178419, 635400635.000000, 323.000000, 4041007120316022393313267431289913344.000000, 0, 0
32689935.477274, 3, 2023-02-03 22:08:34, input/dist17, 78.631980, 0.004642, 65.894408, 12.732924, 582230475.000000, 294.000000, 4041017010414151580895733841083236352.000000, 0, 0
32683384.889070, 0, 2023-02-03 21:49:42, input/dist17, 54.374294, 0.002781, 25.586329, 28.783336, 210420937.000000, 260.000000, 4041001041415090982278754296309743616.000000, 0, 0
32683384.889070, 1, 2023-02-03 21:49:42, input/dist17, 54.374581, 0.004910, 36.856967, 17.512695, 289328501.000000, 318.000000, 4041002160308052079180620867857022976.000000, 0, 0
32683384.889070, 2, 2023-02-03 21:49:42, input/dist17, 54.374519, 0.004931, 16.281727, 38.087853, 128327345.000000, 332.000000, 4041003160208052126906144528565010432.000000, 0, 0
